employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,Gender,education_level,ethnicity,diversity_flag,Position
E00207,RetailHub,HR,43,35,8,64360.16718,9693.439744,3,0.002308407,0.819941229,Transgender,PhD,Hispanic or Latino,Yes,Executive
E00208,EduSoft,Finance,40,35,5,111140.8519,12138.90688,4,0.863759641,0.486157905,Female,Master's Degree,Black or African American,No,Executive
E00209,FinServe,Marketing,34,27,7,86173.08482,16141.51788,1,0.381924606,0.351946175,Transgender,Master's Degree,Black or African American,No,Entry Level
E00210,FinServe,Marketing,41,35,7,98698.92071,18448.41379,1,0.291081155,0.685115855,Transgender,PhD,Black or African American,No,Mid Level
E00211,EduSoft,Engineering,33,31,2,115869.1587,13520.96012,5,0.741024766,0.085368989,Male,Master's Degree,Hispanic or Latino,No,Entry Level
E00212,FinServe,Customer Support,35,28,7,40000,11023.28121,3,0.005956067,0.348989262,Female,High School,Prefer not to say,No,Mid Level
E00213,EduSoft,Sales,30,22,8,79245.00614,20823.56311,3,0.04133768,0.964056889,Transgender,Master's Degree,Black or African American,No,Mid Level
E00214,HealthInc,Finance,40,33,7,107027.5837,22826.06385,1,0.446239441,0.352497901,Female,High School,Asian,Yes,Entry Level
E00215,EduSoft,Sales,38,33,5,73548.3751,11975.68824,4,0.559630303,0,Transgender,PhD,Prefer not to say,Yes,Mid Level
E00216,EduSoft,Sales,35,25,9,79483.2512,9000,5,0.862250697,1,Non Binary,Master's Degree,Other,Yes,Entry Level
E00217,FinServe,Finance,43,39,4,48283.76308,16460.67502,3,0.180133884,0.418813764,Non Binary,Master's Degree,Asian,No,Mid Level
E00218,FinServe,Marketing,35,32,4,110507.1984,16960.41336,4,1,0.067302439,Non Binary,High School,Prefer not to say,No,Entry Level
E00219,TechCorp,Finance,40,37,3,121560.1159,24445.35813,2,0.937734748,0.36048987,Non Binary,High School,Other,Yes,Entry Level
E00220,TechCorp,Sales,38,35,3,112654.3162,19937.27721,2,0.878247962,0.315073798,Female,Bachelor's Degree,Other,No,Executive
E00221,HealthInc,Customer Support,36,30,5,130285.9244,12607.31928,3,1,0,Transgender,Associate Degree,Black or African American,No,Executive
E00222,TechCorp,Customer Support,47,47,1,109270.3442,23788.81989,1,0.618484933,0,Transgender,Master's Degree,Black or African American,No,Entry Level
E00223,EduSoft,Customer Support,35,32,2,128278.0717,23988.38929,1,0.543210415,0,Transgender,Associate Degree,Hispanic or Latino,Yes,Mid Level
E00224,FinServe,Marketing,34,27,6,101686.5515,18823.53753,3,0.677271323,0.580031292,Male,Associate Degree,White,No,Senior
E00225,TechCorp,HR,30,23,5,48968.90636,24792.91,1,0.136796468,0.369111078,Transgender,Master's Degree,Asian,No,Entry Level
E00226,TechCorp,Finance,37,29,8,100670.4479,24792.91,1,0.504099602,0.239927291,Female,High School,Hispanic or Latino,Yes,Executive
E00227,HealthInc,Customer Support,49,47,4,136789.4667,20529.4971,1,0.781911441,0.5621193,Transgender,Bachelor's Degree,Hispanic or Latino,No,Mid Level
E00228,HealthInc,Finance,36,32,4,66655.43451,22385.85088,1,0,0.410162876,Transgender,PhD,Asian,Yes,Mid Level
E00229,EduSoft,Customer Support,46,46,1,40000,13656.83616,4,0,0.548398067,Transgender,Master's Degree,Prefer not to say,No,Executive
E00230,FinServe,Marketing,30,22,8,88787.98817,14744.55038,4,0.487196986,0.49186069,Non Binary,Master's Degree,Asian,No,Executive
E00231,HealthInc,HR,42,35,7,104514.8159,14886.59832,1,0.663547718,0.245088558,Non Binary,PhD,Other,No,Executive
E00232,TechCorp,HR,32,26,6,100692.2122,24792.91,1,0.486698286,0.121990374,Non Binary,Associate Degree,White,Yes,Senior
E00233,FinServe,Customer Support,30,22,7,95221.89769,21189.80485,2,0.774490499,0,Male,Bachelor's Degree,Prefer not to say,No,Mid Level
E00234,FinServe,Marketing,42,45,1,78242.26408,16577.60896,3,0.061541543,0,Male,Associate Degree,Black or African American,Yes,Mid Level
E00235,TechCorp,Engineering,49,48,1,126278.4261,16116.1414,3,0.895526543,0,Male,PhD,White,No,Executive
E00236,HealthInc,Finance,43,40,3,94851.49644,14169.87387,3,0.820557437,0,Transgender,PhD,White,No,Senior
E00237,TechCorp,Finance,30,26,3,96929.01586,22737.80985,3,0.350612767,0.565694136,Transgender,Bachelor's Degree,Black or African American,No,Entry Level
E00238,FinServe,Sales,30,24,6,73411.80212,19638.07742,2,0.25581041,0.599233287,Non Binary,PhD,White,No,Mid Level
E00239,RetailHub,Marketing,46,41,5,84047.09617,13780.16664,3,0.340972517,0.324995644,Non Binary,PhD,Prefer not to say,Yes,Mid Level
E00240,RetailHub,Sales,30,22,8,129609.2718,14829.94345,4,1,0,Male,Bachelor's Degree,Prefer not to say,No,Senior
E00241,EduSoft,Customer Support,30,22,5,55266.4145,21975.3651,2,0.041194113,0.299873744,Female,Master's Degree,Prefer not to say,Yes,Entry Level
E00242,TechCorp,Sales,38,31,7,82522.40345,20893.94651,1,0.545026865,0,Transgender,Associate Degree,Hispanic or Latino,Yes,Senior
E00243,TechCorp,HR,30,23,5,153000,24792.91,1,0.966311757,0.06603494,Female,Master's Degree,Hispanic or Latino,No,Mid Level
E00244,EduSoft,Finance,32,29,2,106030.5444,17521.09599,3,0.899566823,0,Female,Master's Degree,Prefer not to say,No,Entry Level
E00245,EduSoft,Sales,35,36,1,116891.5896,19012.02974,3,1,0,Transgender,Associate Degree,Black or African American,Yes,Entry Level
E00246,EduSoft,HR,41,41,1,103299.5806,16711.63599,3,0.365177583,0,Transgender,Master's Degree,Black or African American,No,Senior
E00247,FinServe,Marketing,43,37,6,54756.55524,21922.38155,2,0,0.763558349,Transgender,Bachelor's Degree,Asian,Yes,Mid Level
E00248,TechCorp,Sales,30,24,4,40000,19694.35046,3,0,1,Male,Associate Degree,Asian,Yes,Senior
E00249,FinServe,Customer Support,42,37,4,153000,24792.91,1,0.780023612,0.526100679,Male,High School,Prefer not to say,Yes,Entry Level
E00250,EduSoft,Customer Support,30,29,1,88793.96629,14027.04521,4,0.356881332,0,Female,Master's Degree,White,No,Senior
E00251,TechCorp,Customer Support,30,22,7,75909.04411,20513.83672,2,0.619978935,0.234938633,Female,PhD,White,No,Executive
E00252,FinServe,Finance,30,25,6,153000,24792.91,2,0.76550175,0.35902817,Female,Associate Degree,Black or African American,No,Senior
E00253,FinServe,Sales,30,22,7,52044.37513,20848.24847,2,0.005143141,0.590658205,Male,High School,White,Yes,Senior
E00254,EduSoft,Marketing,34,36,1,40000,23101.66001,3,0,0.378711991,Transgender,PhD,Other,No,Mid Level
E00255,TechCorp,Sales,35,37,1,60997.69031,22759.84161,3,0.314617914,0,Female,High School,Hispanic or Latino,No,Senior
E00256,EduSoft,Finance,35,30,5,91443.7208,20287.62968,3,0.362440362,0.151273579,Transgender,Master's Degree,White,No,Mid Level
E00257,TechCorp,HR,38,31,7,153000,14331.78013,3,1,0.001671651,Female,PhD,White,No,Entry Level
E00258,RetailHub,Finance,49,48,1,153000,19968.94038,3,1,0,Non Binary,Master's Degree,Asian,No,Senior
E00259,HealthInc,Customer Support,30,26,5,74094.85432,24792.91,1,0.051131209,0.2567013,Non Binary,PhD,Other,No,Entry Level
E00260,HealthInc,HR,32,24,8,84612.61045,19059.96665,2,0.29088232,0.888091945,Transgender,Associate Degree,White,No,Executive
E00261,HealthInc,Customer Support,41,34,8,71581.3401,23990.23414,1,0.205827778,1,Non Binary,Bachelor's Degree,Hispanic or Latino,No,Senior
E00262,EduSoft,Engineering,44,35,8,134066.6951,15446.66981,2,1,0.222427523,Transgender,Bachelor's Degree,White,No,Executive
E00263,RetailHub,Finance,40,37,3,54409.46678,20134.52405,1,0.005201815,0.340672354,Transgender,High School,Black or African American,No,Executive
E00264,TechCorp,Finance,30,22,6,105558.3869,24345.24824,2,0,0.513299809,Male,PhD,Other,Yes,Executive
E00265,FinServe,Marketing,41,35,6,40000,17739.00232,2,0,0.848977467,Transgender,Master's Degree,White,No,Senior
E00266,TechCorp,Sales,41,36,5,40000,23411.91623,1,0,1,Male,Associate Degree,Other,No,Mid Level
E00267,FinServe,HR,41,38,3,71511.65384,24792.91,1,0,0.79363852,Female,Associate Degree,White,Yes,Mid Level
E00268,TechCorp,HR,31,24,7,40000,14334.71777,3,0.20487478,0.396826443,Transgender,Associate Degree,Hispanic or Latino,Yes,Executive
E00269,RetailHub,Marketing,47,44,2,40000,15825.01195,2,0,0.545220562,Transgender,Bachelor's Degree,Hispanic or Latino,No,Mid Level
E00270,FinServe,Marketing,49,48,1,82283.78196,9647.818672,4,0.180900888,0,Transgender,Master's Degree,Other,No,Senior
E00271,EduSoft,Sales,36,32,4,88070.76268,20352.27887,3,0.546524724,0.193085231,Transgender,Associate Degree,Prefer not to say,Yes,Mid Level
E00272,TechCorp,Customer Support,42,42,1,56427.17748,16184.71558,3,0,0.19199966,Female,Associate Degree,Asian,Yes,Executive
E00273,TechCorp,Sales,30,22,8,40000,17158.12713,3,0.049239723,0.595404507,Female,High School,Asian,No,Senior
E00274,FinServe,Finance,37,31,5,72995.74195,9000,5,0.674010204,0,Female,PhD,Black or African American,Yes,Mid Level
E00275,EduSoft,Customer Support,39,35,4,65412.47506,14793.71182,2,0,0.087625106,Transgender,PhD,Prefer not to say,Yes,Mid Level
E00276,EduSoft,Engineering,49,48,2,95223.53568,12532.13635,5,0.348610889,1,Transgender,PhD,Asian,No,Executive
E00277,RetailHub,Sales,43,43,1,107521.5749,9000,5,0.998672818,0,Female,High School,Other,No,Executive
E00278,EduSoft,Marketing,47,46,1,153000,17618.74812,2,0.823795703,0.076226076,Non Binary,Bachelor's Degree,Asian,No,Executive
E00279,EduSoft,Customer Support,49,48,4,125418.0387,14464.23469,3,0.949550797,0,Male,High School,Black or African American,Yes,Executive
E00280,EduSoft,Sales,30,22,7,104070.4598,16234.90018,5,0.703116483,0.846345562,Male,Associate Degree,White,No,Mid Level
E00281,HealthInc,HR,41,35,6,113864.0273,22306.06882,1,0.761171216,0,Transgender,Master's Degree,Asian,Yes,Entry Level
E00282,RetailHub,Engineering,49,46,6,75272.12313,23430.0381,1,0,1,Female,Associate Degree,Other,No,Senior
E00283,TechCorp,Finance,34,25,8,62169.78024,17153.29592,2,0.098815745,1,Female,Associate Degree,Other,Yes,Entry Level
E00284,FinServe,HR,30,22,9,123603.7758,17149.90261,4,1,0.080812981,Male,Master's Degree,Black or African American,Yes,Entry Level
E00285,TechCorp,HR,40,39,1,50693.9242,20370.05739,2,0,1,Female,PhD,Black or African American,No,Mid Level
E00286,RetailHub,Engineering,49,48,2,56832.32432,17957.11461,3,0.024086388,0.229891615,Male,High School,Hispanic or Latino,No,Executive
E00287,FinServe,Finance,43,30,9,67504.9316,9000,4,0.191199456,1,Male,Bachelor's Degree,Hispanic or Latino,Yes,Entry Level
E00288,RetailHub,Marketing,31,26,5,123703.101,18049.54388,4,0.790549277,0.62658252,Transgender,Associate Degree,Hispanic or Latino,No,Entry Level
E00289,EduSoft,Customer Support,37,30,7,122568.5541,23487.20316,1,0.543081822,0.311656557,Male,Associate Degree,White,No,Mid Level
E00290,FinServe,Finance,36,32,4,93797.69498,15149.57818,4,0,1,Transgender,Bachelor's Degree,Other,No,Entry Level
E00291,EduSoft,Sales,40,33,7,120721.0125,18344.32284,1,0.716768543,0.40103384,Non Binary,High School,Hispanic or Latino,No,Entry Level
E00292,TechCorp,HR,42,37,6,106062.8312,9000,4,0.646425286,0.635126664,Non Binary,Associate Degree,Other,No,Entry Level
E00293,TechCorp,Sales,43,34,9,80242.91047,18557.62203,1,0.499189473,1,Transgender,Bachelor's Degree,Black or African American,No,Entry Level
E00294,FinServe,Marketing,33,23,9,91087.02393,17716.79653,3,0.596853438,0.601513327,Transgender,Associate Degree,White,Yes,Senior
E00295,FinServe,Sales,34,30,4,52729.57839,16362.85565,4,0,0.654961359,Female,PhD,Black or African American,No,Senior
E00296,RetailHub,Finance,49,47,4,108293.4729,12827.89436,3,0.478971922,0.444742694,Non Binary,PhD,Other,Yes,Executive
E00297,RetailHub,Sales,34,27,7,62027.54403,16721.72134,3,0,1,Female,Associate Degree,Prefer not to say,Yes,Senior
E00298,EduSoft,Marketing,35,25,9,69454.0041,19128.80091,1,0.208515211,0.524937153,Female,Associate Degree,Prefer not to say,Yes,Entry Level
E00299,FinServe,Marketing,43,42,2,66244.7513,18812.41248,3,0,1,Male,PhD,Hispanic or Latino,Yes,Mid Level
E00300,TechCorp,Marketing,32,23,9,153000,20337.028,1,1,0,Non Binary,Associate Degree,Prefer not to say,No,Mid Level
E00301,RetailHub,Finance,49,48,3,119341.1352,17577.19508,2,1,0,Transgender,High School,Black or African American,No,Executive
E00302,RetailHub,Marketing,37,33,4,72323.62016,20420.54329,2,0.21210408,0.091649958,Female,High School,Prefer not to say,No,Senior
E00303,TechCorp,HR,33,24,8,123667.9375,16287.42326,3,1,0.339348804,Transgender,Master's Degree,Asian,Yes,Executive
E00304,RetailHub,Marketing,31,26,5,59663.48151,14596.15637,5,0.099556033,0.578958436,Female,High School,White,No,Entry Level
E00305,EduSoft,Sales,45,41,4,115433.2277,18173.41795,2,0.018931159,0.284045203,Transgender,Associate Degree,Other,No,Executive
E00306,FinServe,Customer Support,32,29,3,40000,18882.16773,3,0,0.093825082,Transgender,Associate Degree,Hispanic or Latino,No,Senior
E00307,TechCorp,Sales,31,22,9,60564.50179,21760.66554,2,0,0.652484298,Female,Bachelor's Degree,Black or African American,Yes,Entry Level
E00308,FinServe,Customer Support,38,34,5,70059.93274,20889.26334,2,0.074069244,0.392924696,Female,High School,White,Yes,Entry Level
E00309,RetailHub,Sales,38,36,2,97340.10547,24792.91,1,0.440554598,0.161080119,Non Binary,PhD,Hispanic or Latino,No,Senior
E00310,RetailHub,Finance,40,40,1,103625.4252,23373.05206,2,0.400315843,0,Female,PhD,Black or African American,No,Mid Level
E00311,TechCorp,Sales,35,31,4,68733.24427,9000,5,1,0.097348784,Transgender,Master's Degree,Prefer not to say,No,Mid Level
E00312,EduSoft,Finance,32,24,7,41623.96632,13630.69751,4,0.044154638,0.805567541,Female,Bachelor's Degree,Other,Yes,Entry Level
E00313,HealthInc,Finance,49,48,2,91365.10917,21237.74966,2,0.246820373,0.545895187,Male,PhD,Asian,Yes,Senior
E00314,TechCorp,Marketing,45,47,1,51629.42694,18476.8009,2,0,0,Female,Master's Degree,Asian,Yes,Entry Level
E00315,HealthInc,HR,37,34,2,40331.19894,20810.41613,3,0,0.39911552,Female,High School,Prefer not to say,No,Entry Level
E00316,HealthInc,Customer Support,44,35,9,137295.3955,18879.56499,1,1,0.370598296,Female,Bachelor's Degree,Other,No,Senior
E00317,EduSoft,Marketing,37,27,9,130419.4548,24792.91,1,0.97659648,0.060129195,Non Binary,Bachelor's Degree,White,Yes,Mid Level
E00318,HealthInc,Marketing,45,40,5,105597.2616,14064.79246,4,0.815188161,0.617930732,Female,Associate Degree,Other,No,Entry Level
E00319,HealthInc,Finance,38,36,2,57630.9673,23536.17035,2,0,0.468292809,Female,High School,Prefer not to say,No,Mid Level
E00320,EduSoft,Finance,47,44,3,68186.79912,20965.03627,1,0,0.705557925,Female,Bachelor's Degree,Black or African American,No,Senior
E00321,HealthInc,Customer Support,42,36,6,137075.6779,16622.55586,3,1,0,Male,Master's Degree,White,Yes,Mid Level
E00322,HealthInc,Sales,41,38,2,86181.79489,21509.7584,1,0.107258358,0.062542069,Non Binary,PhD,Asian,No,Mid Level
E00323,HealthInc,Sales,43,37,5,147493.4819,14821.27478,2,0.891761324,0,Non Binary,High School,Prefer not to say,No,Senior
E00324,TechCorp,Marketing,40,36,5,124164.3793,13942.73651,3,0.860341866,0.30234738,Transgender,High School,Black or African American,No,Entry Level
E00325,TechCorp,Engineering,39,33,6,124654.526,22056.7535,1,0.737385655,0,Male,Bachelor's Degree,Prefer not to say,No,Senior
E00326,TechCorp,Engineering,30,22,6,120150.9786,15736.50968,3,0.756995645,0.334373679,Transgender,Bachelor's Degree,Hispanic or Latino,Yes,Entry Level
E00327,EduSoft,Sales,30,22,6,98837.53185,24792.91,2,0.557895465,0,Transgender,Bachelor's Degree,Hispanic or Latino,Yes,Senior
E00328,RetailHub,Engineering,32,28,4,98362.42919,24792.91,1,0.592218396,0.02594356,Male,Master's Degree,Hispanic or Latino,No,Executive
E00329,HealthInc,Sales,42,39,4,95189.12761,15468.23452,3,0.163655899,0.829022507,Female,Associate Degree,Asian,No,Mid Level
E00330,HealthInc,Finance,31,23,7,59673.08342,24792.91,1,0,0.628000882,Male,Bachelor's Degree,Other,No,Mid Level
E00331,EduSoft,Marketing,41,37,5,152857.7082,24792.91,1,1,0.383798537,Female,Associate Degree,White,No,Mid Level
E00332,HealthInc,HR,47,43,5,136475.6879,24792.91,1,0.857680413,0.154271837,Transgender,Associate Degree,Asian,No,Entry Level
E00333,TechCorp,Marketing,30,22,9,40000,11269.57206,4,0,1,Transgender,High School,Black or African American,No,Mid Level
E00334,RetailHub,Sales,43,38,5,65010.38653,10717.43811,3,0.320920459,0,Transgender,PhD,Black or African American,No,Executive
E00335,FinServe,Sales,43,41,2,108457.6291,21096.04929,2,0.135426348,0,Non Binary,PhD,Hispanic or Latino,No,Senior
E00336,HealthInc,Marketing,40,42,1,139316.9208,14861.92808,4,0.787158743,0,Transgender,Master's Degree,White,No,Senior
E00337,TechCorp,Customer Support,49,48,1,40000,21026.90182,2,0,1,Female,Master's Degree,Hispanic or Latino,No,Entry Level
E00338,FinServe,Sales,38,33,5,153000,18106.00866,2,1,0,Transgender,PhD,Black or African American,No,Executive
E00339,RetailHub,Engineering,49,48,1,129473.9964,24318.12018,1,0.425750878,0,Female,PhD,Black or African American,Yes,Senior
E00340,FinServe,Engineering,37,36,1,83769.87408,15822.38443,3,0.545921402,0,Non Binary,High School,Other,No,Entry Level
E00341,TechCorp,Sales,36,24,9,120470.225,23652.72729,1,0.298990093,1,Female,High School,Other,No,Executive
E00342,FinServe,Sales,31,23,7,128007.9955,21962.93893,3,0.994498955,0.311933159,Transgender,PhD,Other,No,Mid Level
E00343,EduSoft,Customer Support,38,30,8,72467.2105,12469.02348,3,0.068913738,0.940322441,Transgender,Bachelor's Degree,Hispanic or Latino,No,Executive
E00344,FinServe,Engineering,36,33,4,75563.73963,24792.91,1,0,0.793987776,Male,Bachelor's Degree,Prefer not to say,No,Executive
E00345,HealthInc,Sales,31,22,9,107540.6103,19582.05147,3,1,0.562699174,Non Binary,High School,White,No,Senior
E00346,HealthInc,Sales,36,29,7,78868.41599,24792.91,2,0,0.560185731,Transgender,Associate Degree,Other,Yes,Executive
E00347,EduSoft,Customer Support,34,28,6,40000,17921.54578,2,0.234574486,0.21988295,Transgender,PhD,Asian,No,Mid Level
E00348,TechCorp,Customer Support,32,25,7,101809.8552,15157.34498,3,0.752944509,0.29789433,Female,Master's Degree,Other,No,Senior
E00349,HealthInc,Marketing,34,23,9,99616.02761,13768.59054,2,0.945657403,0.336523488,Male,Bachelor's Degree,Hispanic or Latino,No,Mid Level
E00350,RetailHub,Customer Support,47,40,7,102565.9125,22090.9932,1,0.44607743,0.219048182,Male,Associate Degree,White,No,Mid Level
E00351,HealthInc,HR,49,48,1,101087.6349,15027.83467,4,0.33302737,0,Non Binary,Bachelor's Degree,Other,Yes,Entry Level
E00352,HealthInc,Engineering,36,33,3,98330.72468,24792.91,1,0.359585116,0.325981659,Transgender,Associate Degree,White,Yes,Senior
E00353,TechCorp,Marketing,33,27,6,63759.32936,18293.41227,2,0.553446125,0,Male,PhD,Asian,No,Entry Level
E00354,FinServe,HR,40,32,8,111724.3838,16011.1588,2,0.654069428,0.610086165,Non Binary,PhD,Black or African American,Yes,Mid Level
E00355,HealthInc,Sales,30,26,4,40210.2957,19538.45826,3,0,1,Male,PhD,White,No,Mid Level
